Telemetry_ID,Date_ID,Client_ID,Asset_ID,Power_Consumed_kWh,Avg_CPU_Utilization_Pct,Thermal_Reading_C,System_Alerts
3267,20260626,133,5099,153.12,42.2,27.0,0.0
3268,20251111,272,5036,1306.97,54.3,32.6,3.0
3269,20260221,268,5034,769.39,76.0,29.3,
3270,20250827,161,5064,247.14,15.2,26.9,0.0
3271,20260809,126,5017,1009.37,87.8,32.1,0.0
3272,20260409,173,5030,,26.6,19.5,3.0
3273,20260406,259,5081,156.27,49.0,20.8,0.0
3274,20250817,118,5023,342.59,67.9,33.9,0.0
3275,20260419,150,5019,403.29,16.0,34.4,
3276,20260109,182,5080,1088.86,67.1,26.0,0.0
3277,20251227,225,5084,1363.61,64.0,24.5,0.0
3278,20260226,216,5007,,85.5,34.2,2.0
3279,20260130,185,5030,721.0,59.9,25.2,3.0
3280,20251005,258,5015,871.47,71.3,18.2,0.0
3281,20260421,269,5084,708.16,10.6,19.1,0.0
3282,20260328,179,5005,102.69,94.0,19.1,0.0
3283,20251128,278,5024,1434.59,52.1,31.2,
3284,20260409,250,5088,738.12,43.2,29.0,0.0
3285,20260409,140,5065,157.58,19.0,30.5,3.0
3286,20251116,245,5057,668.23,19.9,23.4,0.0
3287,20260319,246,5075,1345.13,30.9,32.5,2.0
3288,20250929,194,5041,385.42,81.2,31.3,0.0
3289,20260610,181,5006,1206.94,61.4,30.3,0.0
3290,20250917,210,5071,1478.38,64.3,30.1,0.0
3291,20260430,144,5092,318.79,59.1,32.8,0.0
3292,20250922,102,5030,684.88,83.1,27.4,2.0
3293,20250920,181,5008,614.63,60.5,34.3,1.0
3294,20250917,164,5092,1158.73,49.7,32.5,3.0
3295,20251021,157,5034,717.55,63.8,19.3,
3296,20251022,283,5033,541.72,89.0,25.2,1.0
3297,20251114,290,5003,886.32,69.2,22.8,2.0
3298,20260217,265,5087,819.11,89.5,22.6,3.0
3299,20251022,212,5046,951.37,,29.7,0.0
3300,20260424,171,5070,990.69,82.8,23.2,0.0
3301,20251126,193,5092,659.52,28.7,29.2,
3302,20250824,135,5006,,54.3,34.8,0.0
3303,20260207,274,5077,974.23,51.3,19.2,3.0
3304,20251025,288,5031,351.61,,20.1,0.0
3305,20260717,185,5045,964.9,54.1,32.9,1.0
3306,20251209,223,5014,878.92,40.0,26.0,1.0
3307,20250811,219,5010,1377.97,80.4,32.9,0.0
3308,20260412,215,5065,1054.8,,29.2,0.0
3309,20260707,192,5057,344.37,72.4,34.0,0.0
3310,20260611,299,5015,923.8,91.9,20.5,0.0
3311,20260411,179,5066,963.45,57.7,33.5,
3312,20251003,225,5010,,62.3,,0.0
3313,20250911,242,5031,497.71,43.7,20.2,1.0
3314,20260213,128,5027,94.77,65.4,34.2,0.0
3315,20260501,145,5042,793.12,56.4,19.1,0.0
3316,20250916,266,5074,1101.37,75.2,25.2,0.0
3317,20251111,256,5048,888.42,76.0,34.9,0.0
3318,20251102,121,5088,535.56,92.4,23.0,1.0
3319,20260806,172,5054,388.1,49.7,30.6,0.0
3320,20251126,136,5010,259.86,69.2,31.5,0.0
3321,20260126,238,5083,279.88,14.3,25.2,3.0
3322,20250915,151,5055,899.84,87.3,26.7,0.0
3323,20251012,168,5037,560.36,58.3,24.8,2.0
3324,20250824,288,5019,84.1,64.8,21.8,1.0
3325,20251124,261,5004,556.2,50.0,31.7,1.0
3326,20260530,120,5042,1220.95,52.2,34.0,0.0
3327,20251202,287,5078,444.82,,31.8,0.0
3328,20260507,120,5047,460.04,59.5,19.7,0.0
3329,20250913,105,5043,978.12,62.0,29.9,1.0
3330,20260514,230,5053,1209.33,,28.4,0.0
3331,20250826,262,5084,461.93,71.9,22.0,
3332,20260617,108,5048,59.99,80.0,33.6,
3333,20260409,249,5061,122.42,76.5,25.2,0.0
3334,20251011,249,5038,,36.6,23.4,0.0
3335,20251218,204,5080,1453.85,68.1,19.1,0.0
3336,20260117,297,5004,723.19,64.6,30.8,
3337,20260325,252,5021,,31.5,22.9,2.0
3338,20260627,155,5048,839.9,78.0,22.4,3.0
3339,20250913,110,5006,1155.65,33.6,21.2,
3340,20260604,242,5038,769.8,82.2,33.7,2.0
3341,20251015,167,5020,481.73,13.7,19.7,0.0
3342,20260103,240,5076,699.35,44.3,25.4,0.0
3343,20260728,239,5004,702.7,87.0,32.7,0.0
3344,20251117,221,5014,498.79,24.5,27.9,3.0
3345,20251229,268,5078,1414.44,46.2,23.3,0.0
3346,20260617,299,5028,658.69,42.8,25.3,0.0
3347,20260529,139,5041,341.89,75.6,31.2,0.0
3348,20260404,194,5066,1341.26,39.2,29.0,0.0
3349,20260528,201,5092,668.61,65.6,22.9,0.0
3350,20250920,158,5100,1486.38,35.3,19.6,0.0
3351,20260421,298,5095,422.55,48.4,33.0,3.0
3352,20250831,251,5066,529.41,40.1,26.1,3.0
3353,20260720,288,5075,83.43,58.3,35.0,
3354,20251007,175,5092,404.18,,29.1,2.0
3355,20260109,135,5045,506.37,12.6,33.8,0.0
3356,20260314,219,5028,369.86,78.0,28.9,3.0
3357,20260530,229,5049,338.81,32.0,22.9,1.0
3358,20260415,231,5075,903.85,,25.2,2.0
3359,20251015,124,5005,609.88,65.4,33.0,0.0
3360,20251226,202,5085,444.98,53.8,22.1,0.0
3361,20251219,194,5093,668.61,,19.8,3.0
3362,20250820,229,5020,320.38,53.8,29.6,
3363,20260417,103,5049,,,34.1,
3364,20260612,270,5098,164.66,,27.2,0.0
3365,20260801,162,5084,1329.96,,32.4,0.0
3366,20250926,258,5011,869.88,73.0,18.8,0.0
3367,20260712,276,5010,569.24,49.3,26.2,0.0
3368,20250920,143,5029,875.5,61.5,25.3,0.0
3369,20260107,294,5073,601.23,76.5,32.2,3.0
3370,20250826,232,5065,515.59,92.1,30.7,3.0
3371,20251113,136,5074,121.84,40.9,25.7,0.0
3372,20251203,215,5081,587.89,82.7,24.4,0.0
3373,20260424,141,5071,725.63,48.3,19.9,0.0
3374,20260415,146,5094,61.54,74.3,31.6,0.0
3375,20260517,245,5054,583.61,88.4,27.0,0.0
3376,20260309,245,5069,209.68,,34.7,0.0
3377,20260304,269,5094,817.07,45.4,22.7,1.0
3378,20260802,138,5016,720.88,93.8,29.8,0.0
3379,20260412,289,5068,1027.91,56.9,23.5,0.0
3380,20251211,288,5007,668.52,42.2,32.6,0.0
3381,20260217,224,5078,,54.7,22.7,3.0
3382,20260423,192,5061,163.63,94.7,22.8,0.0
3383,20250913,111,5085,505.32,28.5,23.2,
3384,20260409,157,5068,,36.1,26.5,2.0
3385,20251108,295,5067,810.55,13.3,22.0,0.0
3386,20251214,225,5057,1282.41,81.5,29.9,
3387,20260414,160,5041,,68.9,24.3,0.0
3388,20251228,117,5035,1157.0,14.8,29.1,
3389,20260613,168,5025,937.0,47.6,29.1,
3390,20260302,195,5074,555.59,66.9,28.3,0.0
3391,20260806,160,5038,458.45,78.5,22.2,1.0
3392,20250829,111,5032,1003.32,81.4,30.9,
3393,20260402,272,5043,409.62,49.6,26.1,1.0
3394,20251006,153,5032,1459.94,43.0,19.6,2.0
3395,20260616,233,5099,1142.89,,25.3,2.0
3396,20260617,193,5047,1318.26,68.3,31.1,
3397,20260624,200,5030,1416.04,83.1,20.7,0.0
3398,20250906,221,5059,473.63,36.9,34.2,
3399,20260205,217,5041,371.04,12.2,32.2,0.0
3400,20251106,112,5096,1078.1,63.2,19.3,
3401,20260731,111,5015,1189.07,51.8,31.7,0.0
3402,20250828,267,5089,1197.98,55.4,29.9,
3403,20251030,183,5031,492.76,,31.5,
3404,20260402,127,5057,225.9,23.3,23.4,0.0
3405,20260104,281,5094,875.61,26.2,22.3,
3406,20251104,234,5053,925.05,70.8,18.1,0.0
3407,20260125,263,5047,404.65,,27.6,1.0
3408,20260530,171,5011,930.82,34.0,26.1,0.0
3409,20260121,290,5046,1258.99,30.1,19.4,2.0
3410,20260619,168,5072,1419.89,26.1,30.7,0.0
3411,20260120,249,5065,424.79,,26.8,0.0
3412,20250922,240,5010,888.56,61.3,28.6,0.0
3413,20260208,246,5047,463.38,21.0,27.5,2.0
3414,20260406,145,5084,883.63,57.1,29.8,
3415,20250916,197,5062,440.98,68.0,22.6,
3416,20260107,268,5078,644.38,13.7,18.3,3.0
3417,20260301,197,5030,74.91,25.9,28.5,0.0
3418,20250810,194,5058,1150.65,17.4,20.9,0.0
3419,20250912,251,5054,1263.32,95.0,18.4,0.0
3420,20260319,268,5030,1064.43,21.8,30.3,0.0
3421,20260324,120,5073,298.44,79.8,29.2,0.0
3422,20251129,233,5017,375.57,78.1,24.0,1.0
3423,20260212,165,5069,910.32,36.8,28.2,
3424,20251024,197,5032,775.73,23.5,26.2,0.0
3425,20260412,158,5100,236.04,,27.7,3.0
3426,20260723,233,5053,1098.28,,26.5,3.0
3427,20251220,204,5087,1099.14,70.4,27.0,3.0
3428,20250829,191,5075,366.86,78.8,25.6,0.0
3429,20251030,189,5086,884.65,34.2,20.6,0.0
3430,20260123,225,5018,1235.48,48.3,24.8,
3431,20260303,224,5078,981.69,32.3,18.8,0.0
3432,20260324,255,5034,1329.39,68.6,34.1,1.0
3433,20260130,102,5037,894.82,26.0,30.6,1.0
3434,20260407,229,5044,1403.95,,28.3,0.0
3435,20260429,136,5041,194.65,30.9,28.8,
3436,20250920,213,5016,278.66,51.0,20.9,
3437,20260514,143,5011,1452.64,16.4,19.3,
3438,20251030,159,5053,1496.67,46.0,34.0,2.0
3439,20251212,120,5054,1152.36,62.1,19.6,2.0
3440,20260609,232,5065,696.04,85.3,28.1,1.0
3441,20260728,265,5019,138.75,59.7,32.7,1.0
3442,20251124,172,5074,301.34,70.4,18.6,
3443,20260217,155,5064,1297.61,36.7,29.7,
3444,20260423,139,5081,1154.44,39.3,30.3,0.0
3445,20250826,148,5099,744.45,48.4,33.3,
3446,20251009,141,5026,486.97,94.0,32.1,0.0
3447,20250930,193,5024,1284.86,87.6,31.4,0.0
3448,20260429,255,5059,554.23,22.6,21.0,3.0
3449,20260501,284,5002,466.24,13.5,26.3,1.0
3450,20250918,131,5022,1079.15,19.7,29.0,1.0
3451,20260321,270,5016,648.56,31.4,33.2,0.0
3452,20251017,159,5054,538.18,26.5,18.4,0.0
3453,20260716,207,5034,1210.51,92.8,34.6,1.0
3454,20251231,185,5098,241.27,32.6,34.9,0.0
3455,20260124,285,5071,1177.73,89.3,30.7,0.0
3456,20260522,130,5092,104.07,40.6,18.9,3.0
3457,20260429,224,5061,64.73,,26.5,2.0
3458,20250918,273,5096,487.57,50.0,21.4,1.0
3459,20260108,223,5013,871.69,43.3,31.0,0.0
3460,20260715,223,5017,1279.97,75.1,,0.0
3461,20260612,154,5005,603.18,19.2,29.4,
3462,20260313,252,5056,142.93,57.9,20.0,3.0
3463,20260519,142,5004,1099.13,88.8,33.9,2.0
3464,20260121,266,5089,374.0,60.8,23.6,
3465,20260407,206,5022,129.18,91.3,20.4,0.0
3466,20260725,106,5010,89.71,22.5,27.4,0.0
3467,20250928,163,5017,1351.0,67.5,31.2,0.0
3468,20260208,112,5066,1318.23,74.2,33.0,0.0
3469,20260220,133,5068,204.62,11.2,21.6,2.0
3470,20250827,247,5050,1179.24,45.6,34.2,
3471,20260718,252,5055,345.86,12.5,21.2,2.0
3472,20260613,142,5046,1302.47,72.5,24.6,2.0
3473,20260202,135,5017,533.31,18.8,26.5,0.0
3474,20260212,262,5052,620.55,23.1,23.9,0.0
3475,20260713,232,5090,566.55,83.9,32.0,
3476,20251013,111,5072,1075.12,87.0,30.0,
3477,20260309,247,5031,617.83,56.0,21.6,0.0
3478,20260504,138,5092,529.61,30.1,32.5,0.0
3479,20250925,115,5038,539.2,70.4,34.0,0.0
3480,20251229,143,5016,1032.43,12.2,33.2,0.0
3481,20260317,167,5044,733.46,42.8,20.1,1.0
3482,20260629,147,5044,53.36,34.1,21.0,2.0
3483,20260210,233,5076,1412.88,57.4,25.8,0.0
3484,20251228,204,5078,1457.74,40.0,20.0,2.0
3485,20260803,254,5079,164.38,67.1,34.4,0.0
3486,20260711,245,5014,881.81,89.6,19.6,3.0
3487,20260516,264,5093,366.68,41.5,22.7,1.0
3488,20251118,105,5006,149.74,37.5,21.0,0.0
3489,20260728,285,5010,1073.43,,29.1,0.0
3490,20260731,287,5095,851.2,59.4,26.4,2.0
3491,20260122,270,5046,324.27,14.3,20.4,
3492,20250927,173,5058,1058.86,92.4,23.4,0.0
3493,20260108,122,5053,625.0,28.0,26.4,0.0
3494,20260423,156,5081,370.87,38.3,29.9,3.0
3495,20260510,215,5058,155.09,10.6,32.7,3.0
3496,20251127,256,5095,1405.1,52.4,21.1,1.0
3497,20260423,221,5056,848.56,75.3,31.3,2.0
3498,20260621,224,5038,119.68,61.5,29.5,0.0
3499,20260427,144,5097,346.82,67.1,23.3,0.0
3500,20260718,157,5062,1340.86,88.4,20.6,0.0
3501,20260329,206,5090,326.22,28.4,28.4,0.0
3502,20251022,254,5018,640.72,64.9,21.1,
3503,20260326,137,5094,1402.54,51.5,25.5,3.0
3504,20251124,250,5024,1124.25,82.9,22.1,0.0
3505,20251214,297,5093,98.55,26.3,26.2,3.0
3506,20260413,147,5099,,71.5,19.9,
3507,20260804,260,5076,499.54,15.2,29.0,
3508,20260404,269,5066,474.49,,25.7,3.0
3509,20260726,231,5011,434.43,44.9,28.5,3.0
3510,20260210,168,5020,351.47,12.5,28.5,0.0
3511,20260421,143,5001,206.28,25.1,20.4,3.0
3512,20251205,286,5076,486.82,73.1,18.9,0.0
3513,20250921,276,5076,1011.76,30.8,32.6,1.0
3514,20251216,188,5048,1085.6,58.1,23.6,
3515,20260201,217,5087,652.74,,27.6,0.0
3516,20260306,253,5084,1125.1,93.6,29.3,2.0
3517,20260411,252,5059,1028.46,81.0,32.4,2.0
3518,20260109,118,5049,1004.15,90.6,23.6,3.0
3519,20260510,159,5042,1183.07,46.0,34.2,0.0
3520,20260613,197,5057,833.39,,,
3521,20251122,199,5023,90.63,11.5,31.7,0.0
3522,20260616,134,5066,850.64,90.5,18.0,0.0
3523,20260601,128,5093,1357.33,25.6,31.0,0.0
3524,20260217,105,5076,1426.83,15.3,24.2,0.0
3525,20250819,152,5036,505.0,47.8,29.7,0.0
3526,20251002,234,5099,1076.38,90.7,30.6,0.0
3527,20260412,230,5013,254.26,67.5,27.3,2.0
3528,20251022,276,5030,1297.52,44.0,26.4,0.0
3529,20260511,208,5039,603.07,48.9,31.6,0.0
3530,20251007,139,5064,894.72,61.5,30.0,2.0
3531,20251122,256,5044,122.68,46.7,21.8,1.0
3532,20251109,125,5007,1334.88,89.8,23.0,2.0
3533,20260613,146,5073,998.04,49.3,31.3,3.0
3534,20260419,222,5067,987.62,88.0,26.3,2.0
3535,20251126,258,5068,1459.8,15.7,25.8,
3536,20260512,254,5075,685.32,39.0,23.9,3.0
3537,20250821,110,5066,464.77,19.2,20.5,0.0
3538,20260603,237,5055,725.43,13.3,26.8,0.0
3539,20250916,229,5037,323.07,27.6,28.7,0.0
3540,20260623,293,5042,104.43,82.1,25.2,0.0
3541,20260507,131,5050,351.37,31.5,29.6,
3542,20260622,124,5041,511.88,62.0,33.4,0.0
3543,20260508,224,5097,,48.9,20.2,
3544,20260303,269,5023,828.01,60.9,20.5,1.0
3545,20251104,134,5019,1197.49,86.0,22.1,2.0
3546,20260524,255,5006,581.59,87.6,,0.0
3547,20260529,239,5095,118.05,42.5,29.2,0.0
3548,20251123,101,5094,284.88,71.9,28.8,0.0
3549,20260410,299,5027,860.67,,22.1,
3550,20260715,274,5056,1419.26,26.5,21.5,0.0
3551,20251229,267,5067,662.08,30.2,19.8,0.0
3552,20260726,211,5036,540.59,68.3,26.1,0.0
3553,20260802,234,5074,700.26,29.7,21.2,
3554,20251202,208,5079,538.32,,34.1,1.0
3555,20260228,195,5041,1314.6,82.7,29.5,3.0
3556,20250814,112,5013,1387.31,16.2,21.0,1.0
3557,20251109,279,5045,281.25,60.7,22.4,
3558,20260325,236,5037,341.51,59.1,34.6,0.0
3559,20260522,210,5022,804.46,42.1,22.7,1.0
3560,20260624,159,5016,272.31,65.1,26.9,0.0
3561,20260609,224,5037,1200.15,22.5,31.2,
3562,20260709,297,5036,63.51,10.2,22.9,0.0
3563,20260424,198,5063,73.55,,30.4,0.0
3564,20260404,190,5057,528.77,12.1,19.8,3.0
3565,20260513,251,5029,881.74,17.2,21.6,0.0
3566,20260226,290,5022,206.32,,32.0,1.0
3567,20260318,295,5037,346.4,45.5,,
3568,20260521,279,5034,,,21.9,
3569,20260728,248,5078,81.85,86.3,20.9,3.0
3570,20251125,126,5097,336.04,20.7,18.6,2.0
3571,20251013,209,5014,642.02,22.4,26.2,0.0
3572,20260416,135,5030,689.41,29.8,22.2,0.0
3573,20251017,166,5086,1114.39,49.4,30.8,
3574,20251012,223,5036,228.14,73.6,33.1,0.0
3575,20260214,297,5019,1356.31,25.5,32.6,
3576,20251226,160,5013,1185.8,76.2,26.1,0.0
3577,20260113,122,5027,579.54,36.8,34.0,2.0
3578,20260301,173,5071,,62.7,30.9,1.0
3579,20250926,254,5066,684.43,37.6,30.2,
3580,20260311,240,5097,668.96,,23.2,0.0
3581,20251111,205,5022,1175.06,55.5,27.9,
3582,20251208,166,5004,934.03,47.8,32.2,0.0
3583,20260426,149,5077,553.69,24.2,,0.0
3584,20251005,102,5006,1230.05,56.5,18.2,1.0
3585,20251005,282,5070,411.23,22.3,27.0,1.0
3586,20251206,291,5069,1135.17,44.0,24.0,2.0
3587,20250828,102,5025,301.66,,32.9,
3588,20260717,248,5001,980.54,68.9,34.3,0.0
3589,20260323,234,5063,355.38,54.1,21.5,0.0
3590,20260409,131,5004,163.45,69.0,28.5,0.0
3591,20260205,234,5048,1360.09,73.1,20.1,3.0
3592,20260307,102,5027,1369.84,91.6,34.1,1.0
3593,20251219,197,5037,1115.34,93.4,19.9,0.0
3594,20260523,268,5074,856.39,24.2,31.9,0.0
3595,20251204,153,5055,424.56,93.0,30.6,0.0
3596,20251029,277,5094,757.07,57.0,21.2,3.0
3597,20251016,181,5057,390.73,86.6,24.4,1.0
3598,20250903,205,5067,364.34,32.0,18.9,0.0
3599,20260210,193,5017,1089.27,69.8,18.1,0.0
3600,20260109,128,5059,1428.6,41.1,34.9,1.0
3601,20260222,140,5038,241.12,59.3,28.1,
3602,20250912,210,5015,234.23,21.7,25.6,0.0
3603,20251029,267,5092,479.21,84.9,24.3,0.0
3604,20251027,250,5091,148.75,51.7,28.6,0.0
3605,20251209,165,5016,1459.7,,19.3,0.0
3606,20251220,167,5057,893.22,,25.6,0.0
3607,20251028,238,5056,1125.03,79.6,27.2,3.0
3608,20260512,209,5064,1499.13,79.9,22.6,0.0
3609,20260220,245,5034,,65.0,28.2,0.0
3610,20260809,194,5012,181.76,85.3,27.5,1.0
3611,20260607,257,5018,1090.66,90.8,31.1,0.0
3612,20260804,171,5036,1438.54,47.4,22.2,
3613,20250813,275,5094,1009.78,69.1,18.1,0.0
3614,20260411,202,5086,241.98,31.9,25.6,0.0
3615,20260120,294,5015,125.57,79.4,22.7,0.0
3616,20260707,153,5046,591.28,39.1,29.1,0.0
3617,20260322,206,5011,687.05,40.8,33.1,
3618,20260325,242,5096,1324.08,28.5,31.7,0.0
3619,20260726,243,5029,,56.8,27.2,0.0
3620,20260416,224,5094,1255.42,69.1,19.6,0.0
3621,20251205,146,5010,1007.8,49.9,31.5,0.0
3622,20260711,195,5042,842.37,56.5,25.6,0.0
3623,20260721,244,5021,1107.99,55.6,29.4,0.0
3624,20251229,243,5065,1439.74,11.2,27.8,
3625,20260223,224,5043,1255.96,10.3,24.7,3.0
3626,20251121,165,5036,740.62,69.2,23.2,0.0
3627,20260709,179,5059,972.29,61.5,24.2,0.0
3628,20260606,248,5081,768.03,45.4,23.2,0.0
3629,20251225,189,5095,,50.7,25.5,
3630,20260530,299,5066,650.18,48.9,26.3,
3631,20260120,281,5087,952.33,83.7,34.7,0.0
3632,20250826,202,5100,1256.99,94.5,18.3,3.0
3633,20260704,289,5010,1406.79,17.3,33.5,0.0
3634,20251019,136,5091,315.17,86.9,33.6,0.0
3635,20260214,269,5089,432.38,53.7,23.5,0.0
3636,20260723,131,5041,610.16,61.6,34.0,0.0
3637,20251010,292,5005,977.74,91.0,26.8,0.0
3638,20260725,159,5056,379.72,,32.5,0.0
3639,20260222,215,5013,1314.98,,33.6,0.0
3640,20250812,280,5091,689.02,43.9,27.4,0.0
3641,20250902,142,5067,1193.5,15.2,19.7,3.0
3642,20260412,126,5041,730.28,60.9,20.1,0.0
3643,20260520,155,5025,265.09,53.6,26.7,3.0
3644,20260622,231,5072,783.39,94.1,29.4,1.0
3645,20260112,203,5085,1400.14,86.0,31.8,0.0
3646,20250917,187,5081,310.82,68.4,27.6,0.0
3647,20260222,241,5005,509.15,16.1,30.7,3.0
3648,20260424,258,5082,108.15,64.7,26.8,
3649,20260802,279,5081,1435.89,42.1,23.5,0.0
3650,20260520,276,5002,1183.81,20.2,31.7,
3651,20260403,281,5032,547.7,12.3,20.3,3.0
3652,20260719,114,5018,621.59,,33.5,0.0
3653,20260510,142,5076,823.98,83.6,22.8,2.0
3654,20251005,200,5049,1083.29,16.3,26.2,0.0
3655,20260125,263,5029,1376.54,53.9,34.6,1.0
3656,20251209,102,5087,1100.83,46.1,31.0,
3657,20250911,124,5026,263.78,38.4,34.3,
3658,20250829,138,5034,408.74,71.9,26.8,3.0
3659,20260527,221,5061,411.2,43.8,30.5,0.0
3660,20260302,254,5020,322.06,53.8,21.7,2.0
3661,20260308,212,5063,881.43,77.6,19.2,
3662,20251101,123,5024,1413.71,16.3,24.3,3.0
3663,20251112,117,5094,1201.92,81.3,31.1,0.0
3664,20251230,168,5064,194.61,64.5,19.7,2.0
3665,20260328,157,5037,172.58,42.1,33.0,2.0
3666,20260115,195,5017,1470.02,,31.7,1.0
3667,20250816,121,5026,222.88,92.4,22.0,0.0
3668,20260413,256,5082,713.94,59.1,30.6,3.0
3669,20260221,110,5012,794.59,41.3,25.6,0.0
3670,20260401,286,5067,391.77,15.4,18.3,1.0
3671,20260324,199,5093,552.65,49.6,25.0,0.0
3672,20260513,203,5096,1048.12,,29.6,
3673,20260312,258,5028,653.1,86.3,26.4,0.0
3674,20260423,268,5001,1381.41,84.8,29.0,0.0
3675,20250905,234,5056,940.58,74.7,29.3,3.0
3676,20260715,174,5009,1020.93,94.7,24.8,0.0
3677,20250917,283,5063,1341.74,21.4,31.0,0.0
3678,20260525,253,5072,1353.27,68.2,22.0,0.0
3679,20251128,115,5079,708.9,30.2,19.7,0.0
3680,20250910,299,5027,121.75,41.7,31.4,1.0
3681,20260517,145,5091,1245.35,68.3,19.2,3.0
3682,20260117,264,5023,472.45,17.1,25.3,0.0
3683,20260101,227,5005,102.28,43.9,19.6,1.0
3684,20260408,213,5054,962.46,11.5,19.8,0.0
3685,20260130,103,5089,377.03,59.0,34.4,
3686,20260221,152,5034,269.02,17.3,23.7,0.0
3687,20250928,269,5079,200.18,62.4,30.6,
3688,20251231,233,5049,1458.86,67.9,18.4,3.0
3689,20260528,174,5081,945.01,57.3,22.2,
3690,20260225,150,5075,1056.95,54.4,21.5,0.0
3691,20260727,109,5031,308.39,10.2,19.9,0.0
3692,20251001,254,5082,511.59,69.7,21.2,3.0
3693,20260414,231,5045,1334.34,50.1,29.6,0.0
3694,20260710,233,5062,1158.26,68.8,21.9,
3695,20260527,279,5068,,76.3,26.4,0.0
3696,20260503,160,5085,300.36,68.2,19.3,1.0
3697,20251224,258,5024,256.05,51.3,25.9,2.0
3698,20260723,144,5039,763.73,86.4,31.2,1.0
3699,20260228,273,5030,612.33,41.2,21.7,
3700,20260301,110,5038,419.06,,27.7,
3701,20250924,193,5086,369.45,49.7,29.1,
3702,20250811,162,5063,708.89,18.8,18.5,0.0
3703,20260316,268,5063,287.15,90.7,19.7,3.0
3704,20260222,101,5081,573.04,50.1,27.2,2.0
3705,20260722,141,5051,469.43,34.2,20.3,
3706,20251129,123,5077,259.3,34.2,18.9,0.0
3707,20260510,171,5046,594.74,29.1,18.2,0.0
3708,20260706,300,5070,596.48,92.9,34.7,0.0
3709,20251213,203,5062,514.73,59.2,24.3,
3710,20260108,191,5038,1225.82,72.2,20.2,
3711,20260403,272,5013,907.1,60.8,26.1,0.0
3712,20260213,202,5029,986.77,48.5,31.7,0.0
3713,20251007,204,5015,1282.5,22.9,24.6,0.0
3714,20251029,251,5097,328.92,87.5,32.1,0.0
3715,20260611,152,5098,333.18,45.0,25.6,0.0
3716,20251020,233,5037,1117.11,66.9,29.8,3.0
3717,20251015,104,5054,1053.92,37.8,20.2,0.0
3718,20260529,289,5058,1233.86,15.7,25.3,2.0
3719,20260617,281,5042,343.42,13.0,,0.0
3720,20260617,118,5032,470.35,80.4,26.1,
3721,20260717,124,5085,487.96,88.6,20.5,2.0
3722,20260808,241,5055,1321.95,14.4,32.9,0.0
3723,20260125,173,5015,1258.6,49.9,33.7,2.0
3724,20260227,286,5023,491.86,79.3,19.0,0.0
3725,20251124,244,5060,1268.9,,25.2,0.0
3726,20250903,250,5041,773.69,,23.6,3.0
3727,20250914,190,5085,918.87,12.4,20.3,
3728,20260502,189,5015,1387.55,25.0,29.2,1.0
3729,20260204,171,5045,,41.6,18.4,
3730,20251209,158,5090,723.71,22.6,30.2,
3731,20250925,256,5051,1216.44,66.5,21.7,0.0
3732,20260406,150,5091,64.97,58.1,31.7,3.0
3733,20250915,217,5017,592.58,23.9,34.0,3.0
3734,20260324,204,5100,1040.52,74.8,28.6,0.0
3735,20260705,248,5062,,63.3,20.0,0.0
3736,20251204,102,5063,1042.31,69.8,18.4,
3737,20260121,167,5077,153.49,,25.7,3.0
3738,20260323,145,5053,1160.83,12.8,20.7,
3739,20251129,205,5088,504.17,11.0,33.3,2.0
3740,20260311,230,5031,1192.63,67.3,30.4,0.0
3741,20260304,128,5004,699.88,62.7,28.6,0.0
3742,20251221,244,5038,423.2,85.3,26.1,
3743,20251203,119,5035,1067.89,41.0,31.8,0.0
3744,20260113,229,5065,313.41,63.1,34.5,3.0
3745,20250811,176,5028,669.35,61.3,18.4,0.0
3746,20251108,188,5053,1004.0,32.9,22.0,0.0
3747,20251030,130,5008,281.94,,29.8,1.0
3748,20260507,232,5072,,68.9,29.9,0.0
3749,20260116,166,5099,1124.57,66.4,18.2,0.0
3750,20260613,238,5042,650.47,,34.6,0.0
3751,20250928,248,5034,438.61,64.4,19.7,0.0
3752,20260505,165,5087,705.91,,28.3,1.0
3753,20260627,278,5041,772.11,45.9,31.6,3.0
3754,20260126,214,5053,512.41,60.6,,
3755,20251219,197,5051,,73.6,25.0,
3756,20251129,245,5057,1372.47,48.4,32.6,0.0
3757,20260227,224,5055,872.5,36.3,33.9,0.0
3758,20251013,298,5052,75.43,80.7,30.7,0.0
3759,20260320,163,5034,166.8,24.2,22.7,0.0
3760,20260614,294,5007,629.08,22.9,25.4,2.0
3761,20260620,187,5035,836.97,66.4,34.2,3.0
3762,20250930,299,5063,255.55,67.8,25.6,0.0
3763,20260223,218,5094,926.65,74.9,34.9,0.0
3764,20251114,275,5029,,31.9,29.8,3.0
3765,20260630,218,5044,584.88,65.1,27.2,0.0
3766,20250906,251,5082,1101.44,14.8,19.4,0.0
3767,20250906,108,5006,278.62,17.1,30.4,0.0
3768,20250816,224,5040,909.17,34.2,22.5,0.0
3769,20260211,130,5058,219.69,39.7,34.9,0.0
3770,20250821,167,5053,517.74,71.1,18.6,
3771,20260310,118,5029,1303.79,47.5,23.3,
3772,20260105,198,5074,1396.96,13.3,18.9,3.0
3773,20260313,263,5022,645.24,77.4,34.3,0.0
3774,20260707,157,5069,110.96,67.8,24.1,
3775,20260227,274,5027,907.55,41.1,19.4,
3776,20260224,280,5100,507.92,,,0.0
